# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
8.099056154733733592e+01   5.181870518905416778e-03  -5.666178817313269334e-02
8.163666761525455229e+01   3.862065826872662644e-02  -4.221869925152888642e-02
8.228792802514720961e+01   5.659434184739843554e-02  -9.859974677597284354e-03
8.294438389602430561e+01   5.125471685751280954e-02   2.666337805569114414e-02
8.360607667492365636e+01   2.446487652322172635e-02   5.285940856204598276e-02
8.427304813952878249e+01  -1.373434670738754929e-02   5.646878681166537378e-02
8.494534040080671389e+01  -4.567371603767288873e-02   3.578595659796057066e-02
8.562299590566668428e+01  -5.899429134225823296e-02  -1.080597603784825070e-03
8.630605743964021315e+01  -4.493163138142029778e-02  -3.811570890989145199e-02
8.699456812958240448e+01  -1.107181886563838279e-02  -5.806515543586748818e-02
8.768857144639491707e+01   2.888932220778412524e-02  -5.182522602126822531e-02
8.838811120777060637e+01   5.577787848324670256e-02  -2.075899553273715184e-02
8.909323158096005102e+01   5.626575327023391332e-02   2.028727309213906177e-02
8.980397708556020575e+01   2.992636993914055826e-02   5.242448897739487162e-02
9.052039259632518053e+01  -1.211791165478046280e-02   5.903953868406831146e-02
9.124252334599962921e+01  -4.789987776783837664e-02   3.639492387406073615e-02
9.197041492817457708e+01  -6.089691868622271881e-02  -4.972881340717314781e-03
9.270411330016604268e+01  -4.186048458238148667e-02  -4.459129975839810911e-02
9.344366478591680902e+01  -1.250072329235736189e-03  -6.116288437141143008e-02
9.418911607892097493e+01   4.070581569667769406e-02  -4.592600438409101538e-02
9.494051424517247995e+01   6.168945731263793253e-02  -5.400950304278713185e-03
9.569790672613623883e+01   4.865655208314005609e-02   3.841451844928248788e-02
9.646134134174378971e+01   9.142644578699227545e-03   6.166686482727125329e-02
9.723086629341247544e+01  -3.682153402598537656e-02   5.052754343095548079e-02
9.800653016708869814e+01  -6.167776028780917047e-02   1.019716765936384134e-02
9.878838193631561637e+01  -5.165588778491862765e-02  -3.637967295164540316e-02
9.957647096532512876e+01  -1.078411738140344807e-02  -6.250609836128011298e-02
1.003708470121546696e+02   3.731652710875400097e-02  -5.128605004830508185e-02
1.011715602317887743e+02   6.282086100344529134e-02  -8.993610761514612625e-03
1.019786611793257833e+02   5.077299045117845966e-02   3.953027788411400678e-02
1.027922008131697140e+02   6.019944931793425567e-03   6.407428928274290503e-02
1.036122304982477118e+02  -4.267356161575772133e-02   4.806498754553854835e-02
1.044388020092530525e+02  -6.476828470530934800e-02   1.091887785823748673e-03
1.052719675339141361e+02  -4.480951878122394622e-02  -4.752441537034388791e-02
1.061117796762894017e+02   5.527698475900711360e-03  -6.502279944093045105e-02
1.069582914600887023e+02   5.224550316124357274e-02  -3.903452942641304213e-02
1.078115563320210981e+02   6.459010833772065030e-02   1.402204733257390520e-02
1.086716281651692526e+02   3.158475961680107247e-02   5.823606013711599833e-02
1.095385612623909566e+02  -2.387745720173285388e-02   6.173911408681385937e-02
1.104124103597476392e+02  -6.285703680663350112e-02   2.135059411832465615e-02
1.112932306299602629e+02  -5.717872207932631762e-02  -3.528614472482009823e-02
1.121810776858928023e+02  -8.666873470768695145e-03  -6.662921336425058072e-02
1.130760075840635039e+02   4.646323380632934319e-02  -4.846776638079243471e-02
1.139780768281841858e+02   6.743870833708567880e-02   6.593018876931837878e-03
1.148873423727276872e+02   3.657258905417135053e-02   5.753939865490029226e-02
1.158038616265238829e+02  -2.352596273529767440e-02   6.396501061655908427e-02
1.167276924563843608e+02  -6.525195046197447557e-02   1.980439304028756495e-02
1.176588931907558901e+02  -5.559037255874259981e-02  -4.089283445663609989e-02
1.185975226234032789e+02   1.188758948807014311e-04  -6.911601803604222605e-02
1.195436400171213336e+02   5.638064128372587830e-02  -4.016667026422114650e-02
1.204973051074766914e+02   6.567422747864208599e-02   2.281863312135090291e-02
1.214585781065792816e+02   1.940829264234332149e-02   6.723636951489507518e-02
1.224275197068840271e+02  -4.476346613243944311e-02   5.397142629591540619e-02
1.234041910850228021e+02  -7.005269789913233514e-02  -7.072038165722843543e-03
1.243886539056669847e+02  -3.325518797120669695e-02  -6.244412079658071685e-02
1.253809703254208046e+02   3.396526778947293879e-02  -6.213332344381788247e-02
1.263812029967457704e+02   7.129573354198361079e-02  -4.644220082783878829e-03
1.273894150719163747e+02   4.214340808286574924e-02   5.797838235817753122e-02
1.284056702070074323e+02  -2.701078848347305758e-02   6.642376385470150080e-02
1.294300325659129669e+02  -7.105056078854858626e-02   1.136675788920338097e-02
1.304625668243978964e+02  -4.678804972059795453e-02  -5.556717727132969714e-02
1.315033381741807830e+02   2.440827423161689297e-02  -6.846150057205734052e-02
1.325524123270504049e+02   7.176945607043944131e-02  -1.280609919392021630e-02
1.336098555190143884e+02   4.681757105632289306e-02   5.645700215406142947e-02
1.346757345144812916e+02  -2.657492333246594743e-02   6.846392784257550324e-02
1.357501166104759420e+02  -7.344374557481958554e-02   8.942502573749644759e-03
1.368330696408884251e+02  -4.259010158530889684e-02  -6.088569880722537186e-02
1.379246619807568663e+02   3.441105736051350977e-02  -6.590708956777070748e-02
1.390249625505845188e+02   7.459802754438642214e-02   9.016655061611277217e-04
1.401340408206912684e+02   3.296069434343884552e-02   6.756797904668118693e-02
1.412519668155997863e+02  -4.649964415923319577e-02   5.918037588643999813e-02
1.423788111184566958e+02  -7.387157865979926408e-02  -1.686592342719674814e-02
1.435146448754890400e+02  -1.602381460712270361e-02  -7.426542397638105641e-02
1.446595398004963329e+02   6.105161075244661811e-02  -4.530213015404491173e-02
1.458135681793782794e+02   6.668947835475463881e-02   3.783106799181187169e-02
1.469768028746988193e+02  -8.081534837116294279e-03   7.642854684976650714e-02
1.481493173302864648e+02  -7.404374399276060503e-02   2.195109010737072291e-02
1.493311855758713875e+02  -4.868162246261072135e-02  -6.040423832941314852e-02
1.505224822317594828e+02   3.805522689122968483e-02  -6.769914804646894047e-02
1.517232825135436372e+02   7.721210129859704119e-02   1.118661314344419379e-02
1.529336622368527685e+02   1.717942536258249692e-02   7.655657595124387704e-02
1.541536978221385823e+02  -6.626574287392447693e-02   4.233048733499020222e-02
1.553834662995005260e+02  -6.252019700486421971e-02  -4.863090518497231035e-02
1.566230453135494542e+02   2.566341624420224662e-02  -7.503201507008731841e-02
1.578725131283096914e+02   7.958061799875176812e-02   8.114144161780326766e-04
1.591319486321606007e+02   2.395624637109229627e-02   7.633832766601933439e-02
1.604014313428174034e+02  -6.588396889049528971e-02   4.553413165209329455e-02
1.616810414123515613e+02  -6.307653960280799887e-02  -5.046400294503823603e-02
1.629708596322516314e+02   3.094473150855497207e-02  -7.470839436212964313e-02
1.642709674385240817e+02   8.073268198923182204e-02   1.014375343928270411e-02
1.655814469168348069e+02   1.118050077666734275e-02   8.084981660097122214e-02
1.669023808076925661e+02  -7.580342053119361323e-02   3.074954571118498556e-02
1.682338525116719268e+02  -4.821372723973652713e-02  -6.669667099687646983e-02
1.695759460946797219e+02   5.401937965651208012e-02  -6.219144125322288719e-02
1.709287462932625772e+02   7.288498332097502475e-02   3.968105185496258180e-02
1.722923385199568997e+02  -2.367676184702993333e-02   7.970090926245539109e-02
1.736668088686817555e+02  -8.325863150894943776e-02  -7.995374339800635083e-03
1.750522441201744925e+02  -7.729728059075382553e-03  -8.356895546601682268e-02
1.764487317474699637e+02   8.130497060376573604e-02  -2.194409884315870474e-02
1.778563599214233193e+02   3.516601203051770291e-02   7.697410031501045191e-02
1.792752175162769390e+02  -7.093215110007002056e-02   4.642082959133964765e-02
1.807053941152716732e+02  -5.627465574348113064e-02  -6.409492202822598961e-02
1.821469800163029333e+02   5.632226278161165528e-02  -6.419791438089617053e-02
1.836000662376219736e+02   7.079374299258486825e-02   4.879599824596265317e-02
1.850647445235824478e+02  -4.093561102246997402e-02   7.576318085993451190e-02
1.865411073504329238e+02  -7.973750226936160423e-02  -3.400334315916582473e-02
1.880292479321556982e+02   2.716728064369669168e-02  -8.250327065082613265e-02
1.895292602263521076e+02   8.466051111441708077e-02   2.161128621781756645e-02
1.910412389401745941e+02  -1.644233356860693926e-02   8.604125955057839725e-02
1.925652795363065763e+02  -8.712327544998471618e-02  -1.268862733816176688e-02
1.941014782389895004e+02   9.507127335019802464e-03  -8.780191544330354092e-02
1.956499320400983208e+02   8.835796383528486675e-02   7.779387715129797848e-03
1.972107387052652427e+02  -6.735971548043073916e-03   8.876374814259560542e-02
1.987839967800525471e+02  -8.908006250985400776e-02  -7.169739199360546794e-03
2.003698055961744160e+02   8.351507273724592673e-03  -8.932870830254713290e-02
2.019682652777684382e+02   8.938229297626938685e-02   1.104637987172833388e-02
2.035794767477174219e+02  -1.451047150836570418e-02   8.924336332281568307e-02
2.052035417340212007e+02  -8.866608316446890348e-02  -1.950989718973133308e-02
2.068405627762195707e+02   2.522819940635092142e-02  -8.754657912929171559e-02
2.084906432318664145e+02   8.560745126605910638e-02   3.241333049888391049e-02
2.101538872830554965e+02  -4.012189153343986153e-02   8.256756273295545734e-02
2.118303999429980990e+02  -7.821441101960661946e-02  -4.901405640702478222e-02
2.135202870626534377e+02   5.797365271295611827e-02  -7.207111468832234913e-02
2.152236553374116852e+02   6.410422680598236445e-02   6.746437631978874361e-02
2.169406123138310534e+02  -7.618140090252489838e-02   5.370786391827802458e-02
2.186712663964270575e+02  -4.117880424557785607e-02  -8.427678999441388930e-02
2.204157268545175157e+02   9.031537722324914363e-02  -2.595353091481128124e-02
2.221741038291215204e+02   8.850984862221479219e-03   9.408227310967574863e-02
2.239465083399133221e+02  -9.421270541299130163e-02  -1.039194722658736553e-02
2.257330522922320029e+02   3.024925799747602700e-02  -9.023172765938929085e-02
2.275338484841467732e+02   8.124814804601501739e-02   5.042410155683066386e-02
2.293490106135788267e+02  -6.865487369768931425e-02   6.688549434885160405e-02
2.311786532854799248e+02  -4.732234619384990265e-02  -8.401136435600146946e-02
2.330228920190683652e+02   9.386708733643275848e-02  -2.286919205899927768e-02
2.348818432551224475e+02  -4.638417249840019047e-03   9.702056646551075747e-02
2.367556243633323447e+02  -9.147723159948099869e-02  -3.367166288389998596e-02
2.386443536497106095e+02   6.063844402985683890e-02  -7.671946492501773018e-02
2.405481503640615415e+02   5.290458050524671912e-02   8.289834694759441736e-02
2.424671347075105245e+02  -9.616669146665988988e-02   2.145988773825307019e-02
2.444014278400931062e+02   1.405044491146241470e-02  -9.804811565559125308e-02
2.463511518884048144e+02   8.611256226288641069e-02   4.969873557091965960e-02
2.483164299533119390e+02  -7.905492426581124665e-02   6.067918999067856145e-02
2.502973861177237609e+02  -2.423689424646870844e-02  -9.730233554515585470e-02
2.522941454544269391e+02   9.876850275393284084e-02   1.831724359351665637e-02
2.543068340339821702e+02  -5.883559752104478707e-02   8.193413024896903374e-02
2.563355789326841432e+02  -4.754342735100548778e-02  -8.959272267882117946e-02
2.583805082405847884e+02   1.015248467172286811e-01  -1.392795248498258920e-03
2.604417510695803344e+02  -4.666728020530077486e-02   9.081785503845093976e-02
2.625194375615635636e+02  -5.677260577140903763e-02  -8.543403302248989140e-02
2.646136988966403010e+02   1.024573436517099423e-01  -6.546879476691821673e-03
2.667246673014118414e+02  -4.715487907121810457e-02   9.188390062881007792e-02
2.688524760573237131e+02  -5.300464434257825402e-02  -8.918468657488269613e-02
2.709972595090802656e+02   1.036719702677457305e-01   3.846882136518403172e-03
2.731591530731274133e+02  -6.108934279861482491e-02   8.462814973957112630e-02
2.753382932462017720e+02  -3.434005587429619227e-02  -9.917530771955801461e-02
2.775348176139499969e+02   1.004019566513121575e-01   3.029242610003696559e-02
2.797488648596140592e+02  -8.455762468697182455e-02   6.281523135245076217e-02
2.819805747727883727e+02   2.585438020069947239e-03  -1.061241261754634624e-01
2.842300882582454733e+02   8.067366191929702113e-02   6.896231887421525042e-02
2.864975473448325261e+02  -1.045681748798720778e-01   1.808328122557779916e-02
2.887830951944384879e+02   5.515456508668291347e-02  -9.175597729689287385e-02
2.910868761110331207e+02   3.078889423623223584e-02   1.030989117107646014e-01
2.934090355497780251e+02  -9.592221626804701973e-02  -4.786865102928808402e-02
2.957497201262103772e+02   1.010603931912616993e-01  -3.631546536709984868e-02
2.981090776254997081e+02  -4.652223776597320254e-02   9.805211489024200089e-02
3.004872570117786950e+02  -3.340674358541399769e-02  -1.036986494325629615e-01
3.028844084375486432e+02   9.412900175207243592e-02   5.351473593832620224e-02
3.053006832531594910e+02  -1.056825061192720738e-01   2.328522697453951421e-02
3.077362340163659269e+02   6.572721580780430117e-02  -8.749773262476746860e-02
3.101912145019593368e+02   3.628908436703705449e-03   1.102518371738495651e-01
3.126657797114768300e+02  -6.987713996711905629e-02  -8.452078565243469066e-02
3.151600858829876302e+02   1.058283514271131515e-01   2.457089288321195192e-02
3.176742905009577385e+02  -9.992113300634233863e-02   4.351935685069360793e-02
3.202085523061928711e+02   5.792169908496579839e-02  -9.409782472064667780e-02
3.227630313058611478e+02   2.484756087935048856e-03   1.112826471533517464e-01
3.253378887835955311e+02  -6.008710966138127579e-02  -9.260386650527149821e-02
3.279332873096768139e+02   9.785307705338409934e-02   4.714969226392671381e-02
3.305493907512980059e+02  -1.073459200821405973e-01   9.638659363592387910e-03
3.331863642829103469e+02   8.926364527195204679e-02  -6.182108742016954178e-02
3.358443743966523130e+02  -5.124347993728357864e-02   9.743542598850665759e-02
3.385235889128611575e+02   4.220591593398479759e-03  -1.106609422164412521e-01
3.412241769906691502e+02   4.103355262726582353e-02   1.017461259737476587e-01
3.439463091386833185e+02  -7.631792103601758859e-02  -7.543886853549870708e-02
3.466901572257513635e+02   9.714362870551088158e-02   3.879789623170124685e-02
3.494558944918130123e+02  -1.026088978679290664e-01   8.585664252086348553e-04
3.522436955588377145e+02   9.460392853785278000e-02  -3.742680298577495679e-02
3.550537364418500488e+02  -7.664974139088175098e-02   6.677909868152272221e-02
3.578861945600426111e+02   5.281887562941960101e-02  -8.689408990993226223e-02
3.607412487479790002e+02  -2.690537250398662358e-02   9.755442079512133269e-02
3.636190792668829772e+02   1.925332176434370454e-03  -9.982941662554603579e-02
3.665198678160213603e+02   2.007563227320126320e-02   9.551745616258250360e-02
3.694437975441753110e+02  -3.799059289790407412e-02  -8.666814723315668934e-02
3.723910530612043317e+02   5.148607356077984643e-02   7.523429267607416315e-02
3.753618204497017814e+02  -6.077973746349617234e-02  -6.286429899437162572e-02
3.783562872767437284e+02   6.642307982425760260e-02   5.081274281881204696e-02
3.813746426057316512e+02  -6.911508245162271968e-02  -3.993607717690689923e-02
3.844170770083292723e+02   6.957023922266042382e-02   3.074067832724898183e-02
3.874837825764948889e+02  -6.842501711324894265e-02  -2.345409974348123747e-02
3.905749529346094846e+02   6.619746946846408187e-02   1.809977322124921989e-02
3.936907832517018733e+02  -6.326320238061045043e-02  -1.456406205324232116e-02
3.968314702537709877e+02   5.986365752932276685e-02   1.264722137888503982e-02
3.999972122362069626e+02  -5.612109856855165141e-02  -1.210116089618466090e-02
4.031882090763107271e+02   5.205838189833830038e-02   1.265080259033202550e-02
4.064046622459139257e+02  -4.763368293343268889e-02  -1.400704219707112758e-02
4.096467748240993956e+02   4.276214001790593772e-02   1.587150644123225610e-02
4.129147515100230521e+02  -3.735460362922091854e-02  -1.793928574837404255e-02
4.162087986358380931e+02   3.135121685258594748e-02   1.990324240581681572e-02
4.195291241797222597e+02  -2.474954833327666290e-02  -2.146211329778532906e-02
4.228759377790091776e+02   1.765105455064542445e-02   2.233651166730603321e-02
4.262494507434242337e+02  -1.026861080718470369e-02  -2.229243611896806684e-02
4.296498760684262379e+02   2.955697938388429213e-03   2.117137637065724665e-02
4.330774284486556098e+02   3.818957545700135247e-03  -1.892407125082778280e-02
4.365323242914892035e+02  -9.505145764045284940e-03   1.563939447054731036e-02
4.400147817307043283e+02   1.354982329393635693e-02  -1.156072367419474882e-02
4.435250206402507160e+02  -1.550406446933651032e-02   7.078614606179544494e-03
4.470632626481331044e+02   1.514553836615132112e-02  -2.691309400505389939e-03
4.506297311504041545e+02  -1.258573424389593937e-02  -1.068618171611723441e-03
4.542246513252692353e+02   8.334634289397504711e-03   3.735475025474417968e-03
4.578482501473031903e+02  -3.263219328693718006e-03  -5.019649448986279738e-03
4.615007564017826098e+02  -1.533262652235050337e-03   4.895243212075603249e-03
4.651824006991282090e+02   4.995354285085503408e-03  -3.632338504882006141e-03
4.688934154894668609e+02  -6.391659851720589078e-03   1.748512311869853536e-03
4.726340350773073169e+02   5.588614647568536549e-03   1.241252425861778927e-04
4.764044956363338201e+02  -3.131013144701687463e-03  -1.425833365451267603e-03
4.802050352243173279e+02   1.033389015850832212e-04   1.849126178629676787e-03
4.840358937981461622e+02   2.272078600240759732e-03  -1.437294653959019083e-03
4.878973132289760315e+02  -3.127944404652317420e-03   5.468865233979366535e-04
4.917895373175014129e+02   2.342644549731051976e-03   3.244858528276178323e-04
4.957128118093484659e+02  -5.862704216729866307e-04  -7.752498145114256360e-04
4.996673844105906710e+02  -1.054382306427205417e-03   6.840693684849478897e-04
5.036535048033886710e+02   1.679765716271832375e-03  -2.392122679061862891e-04
5.076714246617543722e+02  -1.119655815355120876e-03  -2.087841731917423318e-04
5.117213976674412379e+02  -3.024529347630129764e-05   3.818940430441218419e-04
5.158036795259607743e+02   8.618288792720549350e-04  -2.407787857863124062e-04
5.199185279827277100e+02  -8.327901922934245922e-04  -2.750201876104292259e-05
5.240662028393328455e+02   1.605907891293778154e-04   1.868329413723808746e-04
5.282469659699467002e+02   4.675191096866515334e-04  -1.428628769821194675e-04
5.324610813378535568e+02  -5.118292073251865274e-04  -7.986196326630448625e-06
5.367088150121171566e+02   6.541382261614961510e-05   1.003192499676682815e-04
5.409904351843800896e+02   3.144935073472916731e-04  -6.640382704508804822e-05
5.453062121857965394e+02  -2.680195959045953455e-04  -2.136208284421108148e-05
5.496564185041003157e+02  -5.475894925028430648e-05   5.647486378378073729e-05
5.540413288008089694e+02   2.274396696800454556e-04  -1.741159814864288354e-05
5.584612199285656970e+02  -7.297410427426439020e-05  -2.753256796783392764e-05
5.629163709486188054e+02  -1.241510453871699587e-04   2.308337316899240329e-05
5.674070631484408977e+02   9.621540666595431509e-05   8.023422357455778069e-06
5.719335800594888042e+02   4.511172464895415980e-05  -1.714922375204140873e-05
5.764962074751052796e+02  -8.202685075996919077e-05   3.460972818284702126e-07
5.810952334685626965e+02  -6.010264934586791324e-06   1.099052180467576369e-05
5.857309484112522568e+02   6.484541902986466007e-05  -2.351709801211715196e-06
5.904036449910162219e+02  -4.668947105708461298e-06  -7.166692565657252205e-06
5.951136182306280489e+02  -5.293115424359454596e-05   1.757006342987454069e-06
5.998611655064206616e+02  -3.406604027753703172e-07   5.145230122886770746e-06
6.046465865670594440e+02   4.352093211816418565e-05  -3.455292551804088544e-07
6.094701835524695070e+02   1.025007421991133640e-05  -3.973764441006407002e-06
6.143322610129116583e+02  -3.572766566665157322e-05  -1.105683135630433681e-06
6.192331259282110523e+02  -2.054518846395113118e-05   3.216604970737623680e-06
6.241730877271388636e+02   2.871370965087518759e-05   2.351237520204550178e-06
6.291524583069491428e+02   2.706025460728980227e-05  -2.869827054776824633e-06
6.341715520530710819e+02  -2.623018338974265627e-05  -3.324523077556415796e-06
6.392306858589587364e+02  -2.958901458071313981e-05   3.259282969361576577e-06
6.443301791460988852e+02   3.049252494421770496e-05   3.861660401140007396e-06
6.494703538841781665e+02   2.461802490558348929e-05  -4.959573206953850919e-06
6.546515346114118756e+02  -4.537658176718989021e-05  -3.423425913677238411e-06
6.598740484550345400e+02  -8.913982465561385419e-06   8.164365062334025562e-06
6.651382251519537476e+02   6.421792660029132646e-05   3.302145834800265864e-07
6.704443970695688222e+02  -2.704490402837732505e-05  -1.165126921491863526e-05
6.757928992267561625e+02  -6.725849987212296826e-05   7.551592175094614355e-06
6.811840693150209063e+02   8.159535860799572288e-05   1.013562358672545640e-05
6.866182477198184415e+02   1.592786495924243274e-05  -1.920007082840718805e-05
6.920957775420455391e+02  -1.158413916389407509e-04   4.701224257492837852e-06
6.976170046197024703e+02   9.912638026282667865e-05   2.108783070293649542e-05
7.031822775497286102e+02   3.599230833068903468e-05  -3.083610889609149261e-05
7.087919477100123231e+02  -1.674395403841881828e-04   9.428748622304006496e-06
7.144463692815756986e+02   1.669711215512054592e-04   2.925069176497710791e-05
7.201458992709368658e+02  -1.841512262059608629e-05  -5.413136992924123190e-05
7.258908975326502286e+02  -1.814255289500883521e-04   4.115786118225212979e-05
7.316817267920274617e+02   2.961912759217366414e-04   8.184570296113191754e-06
7.375187526680384735e+02  -2.443240878240728574e-04  -6.895752482740215641e-05
7.434023436963959739e+02   4.000227926051862091e-05   1.076261132683198698e-04
7.493328713528239859e+02   2.302791555063257614e-04  -1.008204728775525182e-04
7.553107100765116684e+02  -4.575439390497091198e-04   4.398066760865039845e-05
7.613362372937541522e+02   5.638167228093220228e-04   4.891139413198572169e-05
7.674098334417848264e+02  -5.195117985043392088e-04  -1.546361445654613421e-04
7.735318819927912273e+02   3.454735840703085608e-04   2.496665482225693422e-04
7.797027694781291984e+02  -8.667816238033323204e-05  -3.179298091336095586e-04
7.859228855127270208e+02  -2.014738943413701673e-04   3.526968949162979667e-04
7.921926228196845159e+02   4.776745132684712168e-04  -3.562379226573429681e-04
7.985123772550687136e+02  -7.117942737869813359e-04   3.363904363619931392e-04
8.048825478329075622e+02   8.950251128553175697e-04  -3.037587557974412889e-04
8.113035367503822499e+02  -1.024993033142983451e-03   2.688503676745702085e-04
8.177757494132212059e+02   1.110630064283627504e-03  -2.406259004455066038e-04
8.242995944612963513e+02  -1.156878527052909852e-03   2.256892984623016672e-04
8.308754837944238716e+02   1.170663809460479503e-03  -2.278691687134030400e-04
8.375038325983699679e+02  -1.149542256017514405e-03   2.482879616530042199e-04
8.441850593710656767e+02   1.089696855679305430e-03  -2.847202806316905454e-04
8.509195859490287148e+02  -9.796725135882407374e-04   3.317093175950090126e-04
8.577078375339980312e+02   8.101104637425907227e-04  -3.796582577528948227e-04
8.645502427197795896e+02  -5.749670253778183492e-04   4.158592100523105916e-04
8.714472335193070194e+02   2.812561236506637289e-04  -4.252068596895018995e-04
8.783992453919175887e+02   4.309579990144681700e-05   3.943951064623604330e-04
8.854067172708463431e+02  -3.489125252803177194e-04  -3.162402073160710159e-04
8.924700915909390915e+02   5.659803055744644937e-04   1.963196879709998321e-04
8.995898143165866259e+02  -6.304584776388368755e-04  -5.598812384667753537e-05
9.067663349698819957e+02   5.068407605876097590e-04  -6.927168562952408363e-05
9.140001066590023129e+02  -2.326293844339679068e-04   1.414351680928288579e-04
9.212915861068167942e+02  -8.646138801633053005e-05  -1.381531048677263904e-04
9.286412336797227454e+02   2.970041891688197325e-04   6.976004834649535526e-05
9.360495134167128981e+02  -2.968881233709938484e-04   1.869140604251777260e-05
9.435168930586728493e+02   1.042044911290101620e-04  -7.098060909752715059e-05
9.510438440779134908e+02   1.196239072465245864e-04   5.763160420718971028e-05
9.586308417079385435e+02  -1.929819749978430423e-04  -2.165294130061608447e-06
9.662783649734496976e+02   7.215764273190371746e-05  -3.887799159807957418e-05
9.739868967205911758e+02   9.177419502935152049e-05   2.910649162312757896e-05
9.817569236474352010e+02  -1.103105618050148281e-04   8.770199749319687333e-06
9.895889363347100698e+02  -9.033255691378870079e-06  -2.415070076689150333e-05
9.974834292767782244e+02   8.533142792986800047e-05   3.510585002600772431e-06
1.005440900912851589e+03  -1.604440085109560364e-05   1.487139104680765730e-05
1.013461853658465657e+03  -5.633526512687762769e-05  -4.683020890522577044e-06
1.021546793937199709e+03   1.477347241867011888e-05  -9.150698364647820860e-06
1.029696232212651466e+03   4.088144699203451557e-05   2.368494435809936394e-06
1.037910683020666056e+03  -1.217518321326294095e-06   6.127262676442696160e-06
1.046190665001823163e+03  -2.823806435183999480e-05   6.026273300518303625e-07
1.054536700934182136e+03  -1.388918330074484597e-05  -3.145688349490766435e-06
1.062949317766289596e+03   7.864868584932388710e-06  -1.975078593906058550e-06
1.071429046650449209e+03   1.256226262335776600e-05   3.171306707694941517e-07
1.079976422976257254e+03   5.308084547389372581e-06   1.066045266836180470e-06
1.088591986404406043e+03  -1.545061083309921101e-06   6.063997438042989153e-07
1.097276280900757229e+03  -3.480374532055091557e-06   3.717133394491825780e-08
1.106029854770685688e+03  -2.325803465056824903e-06  -1.825370893210715913e-07
1.114853260693698758e+03  -8.455037455931889520e-07  -1.551382008524612970e-07
1.123747055758330816e+03  -3.134748136767486095e-08  -7.629652227286618277e-08
1.132711801497316628e+03   1.921119105425377427e-07  -3.166876927048698799e-08
1.141748063923045038e+03   2.361582583977587830e-07  -2.271884259726106861e-08
1.150856413563295746e+03   2.926803009723463108e-07  -2.431045999295077512e-08
1.160037425497261438e+03   3.918234569681254264e-07  -2.160730192926327587e-08
1.169291679391855951e+03   4.592871760502146063e-07  -9.315907341375366522e-09
1.178619759538313701e+03   4.374858344652055401e-07   8.896625255337567211e-09
1.188022254889080386e+03   2.787522542952761637e-07   2.761182651324754431e-08
1.197499759094997899e+03   7.383019353832573666e-09   3.868070447838944412e-08
1.207052870542786195e+03  -3.073388148655874524e-07   3.621544172702237650e-08
1.216682192392823708e+03  -5.587744246736327306e-07   1.666264543402159234e-08
1.226388332617229480e+03  -6.044257451619784184e-07  -1.618423192107279404e-08
1.236171904038249068e+03  -3.920995102939239728e-07  -5.055469884018075651e-08
1.246033524366946949e+03   6.082829233522866210e-08  -6.914984712441113521e-08
1.255973816242207022e+03   5.437655925794093960e-07  -5.540513313909499086e-08
1.265993407270043463e+03   7.852214790173610035e-07  -8.075385626718160444e-09
1.276092930063230597e+03   5.457176746582564865e-07   5.185521872586284611e-08
1.286273022281237900e+03  -1.211406867425217193e-07   8.187640594153226881e-08
1.296534326670495375e+03  -7.872577375756351933e-07   4.672658915882566246e-08
1.306877491104972705e+03  -8.681150919018511205e-07  -4.324777589984168184e-08
1.317303168627085142e+03  -1.254824481155166283e-07  -1.152673595404580816e-07
1.327812017488925221e+03   8.538376333629609412e-07  -8.188153167227379546e-08
1.338404701193822802e+03   9.787982790763420808e-07   5.026913925791852777e-08
1.349081888538237081e+03  -1.029813862385809229e-07   1.366636296258666787e-07
1.359844253653983287e+03  -1.163964536412735324e-06   3.678209710747478875e-08
1.370692476050795221e+03  -5.954880883615306488e-07  -1.472633044512856588e-07
1.381627240659227482e+03   1.003052899747791291e-06  -1.232353424203983877e-07
1.392649237873901484e+03   9.777796545528807189e-07   1.215477332547205504e-07
1.403759163597094357e+03  -8.991225102073018043e-07   1.544188701822427446e-07
1.414957719282677090e+03  -1.061541683706806675e-06  -1.468892432671614913e-07
1.426245611980401918e+03   1.100333243187169577e-06  -1.657271127927740233e-07
1.437623554380544874e+03   7.961329775493174582e-07   2.038065032437836164e-07
1.449092264858901899e+03  -1.495310681930662200e-06   7.497597466436763939e-08
1.460652467522146935e+03   1.038092302061898692e-07  -2.842010857870355743e-07
1.472304892253548587e+03   1.444615686850142666e-06   1.294698903899404105e-07
1.484050274759054673e+03  -1.421129548867044811e-06   1.675888716142423410e-07
1.495889356613741938e+03   8.794249913531695888e-08  -3.373571984848284752e-07
1.507822885308638206e+03   1.290529725309039452e-06   2.298070741355008050e-07
